Episode,Episode reward,Interval reward,EMA reward
950,55.45638629283429,30.68965949327861,33.97900832850921
960,67.1601503759402,38.31623211701687,38.78809902554178
970,52.60909090909051,48.78168626503226,45.653101698686484
980,20.03377926421387,35.037767870117115,38.44381048156731
990,26.17377049180289,40.16964891331507,38.575305090663704
1000,35.9208955223875,46.036660990301144,41.48489508743541
1010,16.39729729729715,43.74149870205429,40.322823679771815
1020,73.72857142857238,39.011983450041235,41.859535373819895
1030,77.70338983050962,73.88975795071408,62.068093677720164
1040,95.41273408239822,50.108291257485135,57.505845823499364
1050,30.327272727272252,48.008089320381494,50.10051553644381
1060,34.96990595611243,33.60406847968446,38.85125139135693
1070,154.47084639498982,95.98202265060152,85.07867362808744
1080,22.669565217390875,51.143992250810285,60.56481611656766
1090,44.03265306122408,37.06605355233198,45.870736856672174
1100,111.72377850163026,63.9642567788852,64.17502142192242
1110,103.90534351145193,70.2476732298547,66.41524610627881
1120,95.61814671814805,73.82916565603475,72.28487327659907
1130,50.208013937281784,92.84554386911753,82.81169023104685
1140,37.592096219931,81.27325001871672,79.64463308619852
1150,114.50447761194222,96.47310209597399,88.65958315382379
1160,62.33945578231329,94.66975605504646,91.32076140882418
1170,47.710526315789046,127.16475879681506,117.03710550817158
1180,68.01122112211314,146.73793672528762,145.31356658154903
1190,285.67142857142903,185.52511118806422,177.6945585297291
1200,114.39180327869022,127.99135626671291,136.7077079197678
1210,212.6774193548422,79.58002905396343,102.1644753103094
1220,254.28461538461767,139.7885775400144,124.44473706347193
1230,284.05238095238025,198.53515181688383,176.13972840746976
1240,142.21721068249488,170.23634193404888,168.4882642487426
1250,232.22941176471141,198.8902119599658,198.01773156877314
1260,405.5145110409939,167.58949655865723,178.23978687014454
1270,237.7897526501798,234.1827741289125,206.38353012397744
1280,111.66279069767552,248.99062414354506,229.82093959501958
1290,467.8693950177772,233.48540771186245,244.56742069161902
1300,280.2341772151866,336.0579732576434,329.5128452177658
1310,210.44809384164685,201.00703864260424,240.3604678239244
1320,550.7941176470387,453.4554723435801,395.484238056318
1330,735.2648854961576,408.1516035033978,413.11311342764157
1340,493.78441558440136,529.3486472618937,500.6200419049463
1350,486.8050359712105,395.7226161840772,434.4572719848997
1360,116.44015444015564,485.8913838085262,443.3273935018572
1370,79.25836575875547,386.0765154112977,391.77957279856156
1380,793.5057471264139,390.4286119600152,384.0221046295839
1390,744.9576779026005,474.3392004726419,445.20948287495855
1400,592.7277153557897,589.0711543086342,520.9757020290301
1410,195.98700564971998,503.85703888496494,526.4103195816268
1420,849.2999999999802,716.7319953312792,658.4662551458144
1430,764.2470588235058,515.6589261335159,563.0262846546517
1440,253.9931506849317,517.7603608912034,547.7033369929811
1450,824.3069930069664,598.770379473116,576.9515605256753
1460,762.0614840989163,695.1414728903059,649.1538418022471
1470,802.4090909090646,679.3652282201257,669.8258183274171
1480,850.199999999981,737.2642667502182,716.2508170187116
1490,840.6999999999755,729.9487229285154,724.986502346238
1500,176.24615384615595,688.5617338076016,678.0900340614867
1510,560.568338557973,674.4700094361797,679.9957166589988
1520,827.7999999999734,825.7047904191352,775.018431086773
1530,828.4999999999725,789.3437620708569,789.1573571616259
1540,818.2999999999782,810.4584629708145,802.2487938029149
1550,806.2591695501515,787.3968685793975,798.4079838638054
1560,840.0999999999816,723.3698199412685,750.1889409204276
1570,822.8662251655417,747.6804009170023,760.2591626705769
1580,823.9561403508504,766.4913732021644,764.1056838119493
1590,849.6999999999741,830.7525344025098,808.6692512579752
1600,835.6101694915019,783.0187558663747,791.6018772574666
1610,857.3999999999747,791.7457416934624,801.8038120345537
1620,641.70674157301,795.5122303991279,795.1263204327512
1630,817.8172413792851,819.6639896645714,805.7650279633895
1640,855.0999999999771,766.2628543183358,788.1275367853594
1650,844.2199261992432,820.852509661751,810.962487287818
1660,842.8999999999756,820.9791842603338,817.5038926861223
1670,867.3999999999762,805.4876761410417,809.1464150499168
1680,844.4999999999765,841.9475632850788,830.0824802998877
1690,812.3219269102799,791.5565039575793,804.0913786412466
1700,860.2999999999824,845.2873452815323,832.0617095887187
1710,824.230563798198,787.0696348188918,814.9383087753024
1720,841.9428571428344,838.6052208226249,830.6953848141154
1730,854.2034965034729,850.3981798780256,845.7692740498542
1740,854.2571428571192,845.1891970142882,845.3204308778711
1750,856.0999999999823,859.9250990200226,854.9193412369851
1760,868.199999999978,851.422425268422,853.8839615655245
1770,850.3999999999733,824.032835552991,834.7587653101784
1780,858.9999999999744,856.7879350104602,849.6699901314403
1790,865.8999999999788,822.7452688622468,840.1630113889505
1800,841.3908517349947,850.4218729759743,845.7861300107025
1810,702.7249097472773,810.4791692733409,818.9828655940557
1820,826.2019943019728,841.9988049446247,833.3594228866713
1830,855.8999999999836,853.9520304591664,845.8541766350595
1840,847.4397923875255,852.5964412154333,850.49725296038
1850,839.5999999999816,825.580345491446,834.6142161404089
1860,826.1363636363412,839.5241247520232,839.2768992640275
1870,857.9999999999834,827.4047922455236,831.5502923166741
1880,834.6999999999748,848.8685964912041,842.1473296878667
1890,844.411036789271,828.0876288293788,836.031099794415
1900,858.8999999999787,792.0792684239283,821.4860969471267
1910,843.584565916375,822.4892000067942,828.8426568271361
1920,687.1479704796922,833.9481205276148,827.2213549050686
1930,858.2999999999759,827.7252660066515,829.1774043063313
1940,852.8555183946233,831.4218197140048,831.6335687859379
1950,840.9783972125222,822.3304314825867,819.4426568740787
1960,865.0999999999771,842.4411532412399,834.8144622134959
1970,857.099999999974,850.5776639517231,846.4656369302612
1980,851.3999999999746,834.3522803707922,839.220565901413
1990,846.7999999999806,853.4139559087664,848.5655443172352
2000,849.899999999983,839.9524828239531,843.3192968500772
2010,849.599999999974,842.0912735407048,841.7554089049482
2020,865.3254237287938,815.6123070531837,824.3477884225454
2030,852.999999999978,737.1954856429236,758.5006791934645
2040,843.0972789115466,844.8687667691835,815.0800427082592
2050,841.8305084745541,822.584475056753,821.4007148800886
2060,863.6259842519516,831.3889036671168,827.570604698992
2070,849.1519685039195,816.9221073384908,821.8138909915024
2080,836.0113360323658,851.6226260616382,840.0479776386636
2090,849.9999999999745,779.3968308205799,796.7277475980208
2100,823.0999999999698,838.2816000943312,824.3367529301369
2110,843.0999999999734,818.341440662509,824.1390969678465
2120,844.8999999999731,791.5563981424491,799.7007355012913
2130,836.0999999999719,832.6546497305029,821.3051355977946
